Date,Open,High,Low,Close,Adj Close,Volume
16/01/2023,178.839996,182.5,178.720001,182.5,177.21994,20281691
17/01/2023,181,182.860001,180.160004,180.940002,175.705078,31207511
18/01/2023,180.339996,182.839996,179.880005,182.100006,176.831512,55985902
19/01/2023,178.860001,179.720001,175.839996,177.380005,172.248077,34438199
20/01/2023,177.940002,179.201996,176.710999,178.419998,173.25798,27839430
23/01/2023,178.559998,180.240005,178.559998,179.880005,174.675735,26445387
24/01/2023,180.919998,181.179993,178.860001,179.759995,174.559204,41893275
25/01/2023,179,181.720001,178.600006,181.720001,176.462509,59311967
26/01/2023,182.520004,185.259995,182.184998,185.039993,179.686447,109872375
27/01/2023,185.759995,185.979996,184.300003,185.779999,180.405045,22327860
30/01/2023,184.699997,186.779999,183.139999,186.660004,181.259583,33763580
31/01/2023,185.720001,186.479996,183.479996,185.839996,180.463303,31947853
01/02/2023,185.839996,187.029999,183.240005,186.479996,181.084778,28527540
02/02/2023,186.360001,188.720001,185.300003,188.399994,182.949234,27188071
03/02/2023,187.360001,188.960007,185.800003,188.639999,183.182297,21357380
06/02/2023,187.600006,188.75,185.639999,186.539993,181.143051,17931883
07/02/2023,187.639999,190.100006,186.580002,188.839996,183.376511,27257436
08/02/2023,189.399994,190.380005,188.479996,189.720001,184.231049,20120348
09/02/2023,189.559998,193.179993,189.399994,189.600006,184.114532,158538872
10/02/2023,187.279999,188.858002,185.419998,185.720001,180.346771,46689161
13/02/2023,186.600006,187.559998,185.440002,186.320007,180.929428,21870906
14/02/2023,186.580002,188.960007,186,187.320007,181.900497,21599769
15/02/2023,175,176.979996,167.580002,172.600006,167.606369,144966337
16/02/2023,172.339996,175.360001,170.580002,174.660004,169.606766,49374194
17/02/2023,173.320007,176.399994,172.279999,173.5,168.480316,64702066
20/02/2023,174.399994,176.699997,173.759995,175.880005,170.791473,35128709
21/02/2023,176.039993,176.220001,171.419998,171.419998,166.460495,114830121
22/02/2023,170.320007,173.179993,168.740005,172.820007,167.820007,35163655
23/02/2023,168.419998,174.880005,168.080002,172.600006,172.600006,40518994
24/02/2023,173,174.479996,170.309998,170.580002,170.580002,47280571
27/02/2023,171.399994,173.179993,171.399994,172.639999,172.639999,65039485
28/02/2023,171.080002,175.419998,171,174.639999,174.639999,77677027
01/03/2023,175.5,176.800003,173.675995,174.419998,174.419998,66688362
02/03/2023,174.179993,175.102005,171.600006,171.759995,171.759995,47614942
03/03/2023,171.960007,173.399994,170.559998,171.479996,171.479996,28320132
06/03/2023,171.479996,172.460007,170.559998,172.339996,172.339996,12810497
07/03/2023,171.919998,173.020004,168.699997,168.919998,168.919998,40741359
08/03/2023,168.100006,198.862,167.960007,168.880005,168.880005,54618563
09/03/2023,167.300003,167.847,162.360001,163.419998,163.419998,49699846
10/03/2023,151.279999,159,151.279999,157.419998,157.419998,115174718
13/03/2023,157,157.539993,146.059998,147.479996,147.479996,137764902
14/03/2023,147.240005,155.479996,146.199997,152.059998,152.059998,101874320
15/03/2023,151,152.5,138.059998,138.240005,138.240005,149633932
16/03/2023,142,143.804001,139.800003,142.380005,142.380005,158923216
17/03/2023,142.419998,145.539993,137.740005,139.559998,139.559998,144812125
20/03/2023,131.580002,138.039993,128.119995,136.360001,136.360001,147930521
21/03/2023,139.179993,145.141006,138.759995,143.139999,143.139999,101651780
22/03/2023,141.419998,148.013,140.679993,142.660004,142.660004,96414561
23/03/2023,141.100006,144.440002,139.639999,139.779999,139.779999,75878807
24/03/2023,137.360001,138,130.059998,133.899994,133.899994,124849932
27/03/2023,137.300003,138.759995,135.039993,137,137,88189227
28/03/2023,139,140.419998,135.839996,137.179993,137.179993,80446359
29/03/2023,137.800003,142.039993,137.602997,142.020004,142.020004,136034186
30/03/2023,142.559998,146.479996,142.289001,144.820007,144.820007,110866685
31/03/2023,143.940002,147.039993,143.932999,145.800003,145.800003,70480092
03/04/2023,146.660004,149.960007,146.460007,148.259995,148.259995,61316572
04/04/2023,148.539993,150.220001,146.5,146.5,146.5,85429670
05/04/2023,148.399994,150.220001,147.059998,147.720001,147.720001,79983446
06/04/2023,148.559998,152.259995,148.440002,151.619995,151.619995,77732100
11/04/2023,151.779999,154.179993,151.740005,152.539993,152.539993,155427194
12/04/2023,153.380005,154.600006,152.699997,153.059998,153.059998,75043727
13/04/2023,152.580002,154.591995,152.220001,152.940002,152.940002,67937747
14/04/2023,153.699997,158.580002,153.039993,157.880005,157.880005,102778899
