Date,Open,High,Low,Close,Adj Close,Volume
2023-02-03,672.000000,677.799988,666.000000,676.000000,663.609314,5269136
2023-02-06,674.200012,675.400024,666.799988,671.400024,659.093689,7577672
2023-02-07,675.000000,684.599976,671.799988,682.599976,670.088318,6428716
2023-02-08,686.400024,692.799988,677.400024,688.799988,676.174683,4161430
2023-02-09,686.400024,772.549988,686.109985,767.599976,753.530334,20178410
2023-02-10,720.000000,740.599976,714.000000,729.400024,716.030579,13174846
2023-02-13,728.799988,736.799988,726.000000,729.799988,716.423218,3306049
2023-02-14,727.000000,730.400024,719.200012,721.599976,708.373474,6802291
2023-02-15,715.200012,730.799988,711.900024,729.200012,715.834229,4524649
2023-02-16,736.000000,761.000000,733.400024,759.200012,745.284363,8050397
2023-02-17,757.000000,775.000000,754.200012,765.200012,751.174377,20267390
2023-02-20,760.000000,771.400024,760.000000,768.599976,754.512024,26390211
2023-02-21,768.200012,780.799988,751.000000,771.799988,757.653381,8420593
2023-02-22,762.599976,768.000000,754.200012,763.799988,749.799988,6254982
2023-02-23,754.599976,764.799988,740.200012,763.000000,763.000000,7947807
2023-02-24,760.400024,779.000000,760.400024,771.200012,771.200012,10415802
2023-02-27,775.000000,795.599976,769.799988,787.599976,787.599976,5811022
2023-02-28,783.200012,799.400024,777.000000,784.200012,784.200012,15622068
2023-03-01,787.200012,794.599976,780.799988,789.799988,789.799988,6600601
2023-03-02,783.400024,790.000000,776.200012,787.799988,787.799988,5507414
2023-03-03,787.599976,792.200012,783.599976,789.000000,789.000000,7394600
2023-03-06,790.400024,792.000000,784.400024,790.799988,790.799988,7598724
2023-03-07,789.400024,791.599976,783.200012,787.000000,787.000000,6517736
2023-03-08,783.000000,793.599976,779.599976,787.400024,787.400024,9458803
2023-03-09,787.400024,788.499023,774.200012,775.000000,775.000000,7865046
2023-03-10,749.000000,749.799988,733.200012,739.799988,739.799988,13218825
2023-03-13,744.799988,744.799988,677.200012,688.799988,688.799988,18091480
2023-03-14,683.000000,696.799988,669.200012,696.799988,696.799988,16406769
2023-03-15,699.400024,703.599976,633.200012,643.200012,643.200012,11660708
2023-03-16,657.400024,661.400024,636.799988,650.400024,650.400024,18419726
2023-03-17,652.799988,659.000000,625.400024,634.000000,634.000000,14311010
2023-03-20,610.200012,619.000000,578.799988,615.000000,615.000000,15360261
2023-03-21,623.799988,652.000000,618.000000,643.599976,643.599976,10636072
2023-03-22,644.000000,661.799988,638.599976,652.000000,652.000000,9475718
2023-03-23,648.200012,649.228027,630.796997,632.400024,632.400024,10976080
2023-03-24,630.400024,631.599976,589.799988,591.799988,591.799988,10275018
2023-03-27,603.599976,606.400024,587.000000,592.400024,592.400024,7770428
2023-03-28,606.000000,608.200012,592.687988,594.200012,594.200012,14144754
2023-03-29,598.200012,606.312012,598.200012,603.400024,603.400024,6969336
2023-03-30,607.000000,618.000000,599.000000,614.799988,614.799988,13103412
2023-03-31,609.200012,620.200012,607.200012,614.200012,614.200012,16368008
2023-04-03,616.200012,630.599976,607.000000,623.000000,623.000000,6177065
2023-04-04,635.200012,636.400024,613.174988,613.200012,613.200012,5577131
2023-04-05,615.400024,619.000000,608.400024,615.000000,615.000000,6682954
2023-04-06,612.599976,620.400024,610.599976,618.000000,618.000000,3103567
2023-04-11,621.000000,624.400024,614.799988,618.400024,618.400024,3779585
2023-04-12,620.200012,621.000000,611.599976,617.000000,617.000000,7698792
2023-04-13,617.599976,620.000000,613.400024,618.599976,618.599976,7147002
2023-04-14,621.000000,648.200012,617.322021,646.000000,646.000000,15894638
2023-04-17,651.400024,656.713989,635.799988,642.000000,642.000000,7404279
