Date,Open,High,Low,Close,Adj Close,Volume
2023-02-03,584.799988,599.099976,584.200012,596.700012,569.783813,31727455
2023-02-06,598.099976,599.000000,591.599976,596.000000,569.115417,14693528
2023-02-07,602.599976,606.299988,600.900024,605.000000,577.709412,23450768
2023-02-08,608.900024,612.900024,604.200012,612.400024,584.775635,38881905
2023-02-09,611.000000,620.500000,610.000000,615.799988,588.022217,50067355
2023-02-10,611.500000,613.599976,608.200012,610.599976,583.056763,44206705
2023-02-13,610.599976,615.200012,610.299988,613.700012,586.016968,17575858
2023-02-14,611.200012,611.799988,605.299988,609.200012,581.719971,23568066
2023-02-15,604.000000,614.000000,601.900024,612.299988,584.680115,28899482
2023-02-16,614.799988,621.000000,612.799988,618.400024,590.504944,22110105
2023-02-17,619.500000,623.700012,614.000000,621.099976,593.083130,49880459
2023-02-20,622.099976,626.400024,619.799988,620.700012,592.701172,28987969
2023-02-21,609.500000,653.799988,607.900024,647.500000,618.292297,90988771
2023-02-22,639.500000,642.000000,631.650024,636.099976,607.406494,61497084
2023-02-23,630.000000,632.000000,622.599976,630.099976,601.677124,20973923
2023-02-24,630.299988,637.099976,630.299988,635.700012,607.024597,26410291
2023-02-27,630.400024,635.900024,628.799988,631.799988,603.300476,59154081
2023-02-28,628.299988,639.799988,627.799988,635.599976,606.929077,35947658
2023-03-01,636.000000,641.299988,633.099976,640.299988,611.417053,79309751
2023-03-02,621.400024,626.500000,611.400024,619.000000,608.702209,20312797
2023-03-03,617.000000,621.200012,613.599976,618.299988,608.013855,19436809
2023-03-06,616.500000,618.599976,611.900024,617.799988,607.522156,32648244
2023-03-07,618.700012,626.099976,617.500000,624.299988,613.914001,68429480
2023-03-08,622.500000,635.000000,621.900024,630.700012,620.207581,74246652
2023-03-09,629.900024,630.000000,621.099976,621.099976,610.767212,39594179
2023-03-10,600.500000,601.499023,582.000000,592.599976,582.741394,52951644
2023-03-13,595.200012,595.500000,563.099976,568.099976,558.648926,60769749
2023-03-14,562.500000,579.799988,556.299988,577.000000,567.400940,41114192
2023-03-15,579.500000,581.734009,542.700012,548.400024,539.276733,44631420
2023-03-16,565.200012,571.900024,549.299988,558.099976,548.815308,41625099
2023-03-17,562.700012,565.900024,537.000000,542.099976,533.081482,83900837
2023-03-20,526.799988,544.599976,512.299988,541.700012,532.688171,66105483
2023-03-21,541.000000,559.099976,539.000000,554.000000,544.783569,40361589
2023-03-22,556.000000,573.799988,553.599976,564.599976,555.207153,49464196
2023-03-23,556.500000,558.099976,545.000000,548.200012,539.080078,121122873
2023-03-24,545.400024,545.400024,521.900024,534.000000,525.116272,29131272
2023-03-27,542.000000,544.700012,533.299988,541.099976,532.098145,18380201
2023-03-28,546.000000,549.500000,536.299988,541.099976,532.098145,21067542
